experiment_id,vulnerability,condition,run,timestamp_utc,model,temperature,max_tokens,detected,patch_generation_ok,test_generation_ok,syntax_ok,security_ok,functional_ok,regression_ok,semgrep_ok,bandit_ok,tests_ok,status,changed_lines,changed_files,semgrep_findings,bandit_findings,context_characters,context_lines,generation_seconds,test_generation_seconds,total_seconds,prompt_sha256,patch_sha256,error
cmdi_01_C0_R1,cmdi_01.py,C0,1,2026-09-07T16:40:05.946833+00:00,qwen/qwen3.6-27b,0.0,400,True,False,False,False,False,False,False,False,False,False,ERROR,0,0,-1,-1,376,18,0.0,0.0,192.40355359800014,0b02558884fe9fd032a8f2fab72cf628599d46f142a91bf009e30f0f158abc58,,"Groq response was truncated at max_tokens. model=qwen/qwen3.6-27b, max_tokens=1200"
cmdi_01_C1_R1,cmdi_01.py,C1,1,2026-09-07T16:43:18.351914+00:00,qwen/qwen3.6-27b,0.0,400,True,False,False,False,False,False,False,False,False,False,ERROR,0,0,-1,-1,858,24,0.0,0.0,147.26464032900003,ae504e56a6ef3baf3a509eca43c87d8d1e5d25cdf4f0ebf487afb2f607402dac,,Groq API failed after 2 attempts
cmdi_01_C2_R1,cmdi_01.py,C2,1,2026-09-07T16:45:45.618041+00:00,qwen/qwen3.6-27b,0.0,400,True,False,False,False,False,False,False,False,False,False,ERROR,0,0,-1,-1,1273,38,0.0,0.0,148.14121434700064,4182a26334f1762647b74cdde0372bc005b8816b007898404a243cf64dea7ef1,,Groq API failed after 2 attempts
cmdi_01_C3_R1,cmdi_01.py,C3,1,2026-09-07T16:48:13.760865+00:00,qwen/qwen3.6-27b,0.0,400,True,False,False,False,False,False,False,False,False,False,ERROR,0,0,-1,-1,1805,48,0.0,0.0,76.10551486899931,c6e8634ab22d504c897d0489a18201f17ace1e52876e18b0e7bee126d18b5b81,,"Groq response was truncated at max_tokens. model=qwen/qwen3.6-27b, max_tokens=1200"
cmdi_01_C0_R1,cmdi_01.py,C0,1,2026-09-07T16:52:12.987163+00:00,qwen/qwen3.6-27b,0.0,400,True,False,False,False,False,False,False,False,False,False,ERROR,0,0,-1,-1,376,18,0.0,0.0,97.04653838500053,0b02558884fe9fd032a8f2fab72cf628599d46f142a91bf009e30f0f158abc58,,"Groq response was truncated at max_tokens. model=qwen/qwen3.6-27b, max_tokens=900"
cmdi_01_C1_R1,cmdi_01.py,C1,1,2026-09-07T16:53:50.035718+00:00,qwen/qwen3.6-27b,0.0,400,True,False,False,False,False,False,False,False,False,False,ERROR,0,0,-1,-1,858,24,0.0,0.0,96.53449998100041,862d0c165f8df6ec8f63deb004698e94cf324a4106e6db4bd0db0dcb78222dd9,,"Groq response was truncated at max_tokens. model=qwen/qwen3.6-27b, max_tokens=900"
cmdi_01_C2_R1,cmdi_01.py,C2,1,2026-09-07T16:55:26.571909+00:00,qwen/qwen3.6-27b,0.0,400,True,False,False,False,False,False,False,False,False,False,ERROR,0,0,-1,-1,1273,38,0.0,0.0,96.95523844200034,d2249e6a2ce98c8b3b07e6dadebb0e2bbb7727a81686a3c50bbe138560f34aa2,,"Groq response was truncated at max_tokens. model=qwen/qwen3.6-27b, max_tokens=900"
cmdi_01_C3_R1,cmdi_01.py,C3,1,2026-09-07T16:57:03.528916+00:00,qwen/qwen3.6-27b,0.0,400,True,False,False,False,False,False,False,False,False,False,ERROR,0,0,-1,-1,1805,48,0.0,0.0,7.214711697999519,f81df73fa99b9757dd349f42a17293637a38f0a803492fab233dbbb4a9c3504b,,"Groq output-token request exceeds the organization OTPM limit: requested=900, limit=1000. Reduce max_tokens."
cmdi_01_C0_R1,cmdi_01.py,C0,1,2026-09-07T17:03:16.297904+00:00,qwen/qwen3.6-27b,0.0,400,True,True,True,True,False,True,True,True,False,True,FUNCTIONAL_ONLY,6,1,0,7,376,18,90.75890253500074,37.97810143300012,139.05109335999987,0b02558884fe9fd032a8f2fab72cf628599d46f142a91bf009e30f0f158abc58,e6dd7779269ba24e1303dd404e85a0783d4fa08cf5dc63954c94776d8c284682,
cmdi_01_C1_R1,cmdi_01.py,C1,1,2026-09-07T17:05:35.349359+00:00,qwen/qwen3.6-27b,0.0,400,True,True,False,False,False,False,False,False,False,False,ERROR,0,0,-1,-1,858,24,69.99557255000036,0.0,145.47208858399972,6808422dfcc9b2a6957eb9ae79e4543b6c538ea38816e4eccfca2be7cb8f976a,d25090cb5824f63404f37377296d5f4b7e745488cef53ddc4e886e4ac6518a1c,"Groq response was truncated at max_tokens. model=qwen/qwen3.6-27b, max_tokens=500"
cmdi_01_C2_R1,cmdi_01.py,C2,1,2026-09-07T17:08:00.821893+00:00,qwen/qwen3.6-27b,0.0,400,True,True,True,True,False,True,True,True,False,True,FUNCTIONAL_ONLY,2,1,0,5,1273,38,90.79169260600065,91.16642422600125,191.94081945799917,b76f224afea117c65cd2c7aec40b30fffeeb0f3696326858156fff61a761fb3c,bdf09066358426b9e9a428d5adadc83341cc2f9e142ff3fae3aae686260e3de4,
cmdi_01_C3_R1,cmdi_01.py,C3,1,2026-09-07T17:11:12.763077+00:00,qwen/qwen3.6-27b,0.0,400,True,True,False,False,False,False,False,False,False,False,ERROR,0,0,-1,-1,1805,48,37.76942903300005,0.0,113.1326206699996,a6880678bfb69903fb1798cd11c6b09e2098a98342f95c94bcee1afe38fc895d,bdf09066358426b9e9a428d5adadc83341cc2f9e142ff3fae3aae686260e3de4,"Groq response was truncated at max_tokens. model=qwen/qwen3.6-27b, max_tokens=500"
